Barcode,IssueDate,IsActive,SSN
13800,2014-08-29 21:43:07.490,1,1309998235
13801,2018-08-31 15:51:53.800,0,1010409586
13802,2016-03-06 11:13:04.020,0,1504721763
13803,2017-07-03 14:12:02.110,0,1209020253
13804,2020-09-08 05:27:29.240,0,1305305556
13805,2014-11-09 17:21:09.610,0,0910757686
13806,2019-01-25 04:35:12.560,1,1411803992
13807,2014-01-21 09:07:27.850,1,0907799402
13808,2020-06-16 01:08:40.220,1,0202715298
13809,2016-02-05 16:21:34.580,0,1402487433
13810,2019-01-26 13:12:56.830,1,1504220326
13811,2013-09-29 23:26:37.850,1,1312915267
13812,2017-04-24 17:44:58.010,0,0408324799
13813,2013-10-24 17:23:46.800,1,0807937020
13814,2013-06-15 07:35:34.490,0,1404622480
13815,2016-07-05 05:08:24.110,1,1306261956
13816,2014-03-07 15:44:52.790,0,1507518445
13817,2019-09-04 06:06:24.440,0,1202381413
13818,2016-06-01 07:52:15.020,1,0703735266
13819,2017-09-17 02:24:43.180,1,1507155045
13820,2017-12-14 14:56:51.730,1,1410093133
13821,2013-06-29 14:24:08.980,0,1306158221
13822,2020-06-12 04:28:49.350,1,1206175706
13823,2016-08-31 10:41:27.970,0,1504525473
13824,2018-02-09 01:45:04.630,0,0905773920
13825,2020-05-07 18:46:14.650,1,1309857467
13826,2020-09-28 05:03:47.290,0,0009410052
13827,2015-09-24 21:24:52.660,0,1206435531
13828,2020-10-20 08:15:41.370,1,1007921129
13829,2019-11-23 13:37:12.950,1,0910478632
13830,2017-02-04 00:27:57.380,1,1507607399
13831,2015-05-21 00:10:46.810,0,1211293771
13832,2013-08-19 13:30:07.940,0,1400216247
13833,2020-03-24 10:20:15.400,1,1307095911
13834,2016-09-20 20:06:33.690,0,1004618909
13835,2020-01-28 05:59:27.790,0,0701882213
13836,2018-11-13 00:56:40.330,0,1505055851
13837,2015-03-10 02:07:16.400,1,1409134490
13838,2017-05-26 18:17:25.730,0,1308327993
13839,2014-07-19 04:26:45.900,0,1010900020
13840,2013-12-31 02:55:22.740,0,1506063880
13841,2019-10-05 13:29:04.770,1,1401331653
13842,2016-02-07 02:31:28.480,1,1000311978
13843,2018-10-24 04:31:10.040,1,1500137599
13844,2016-11-01 22:56:22.280,1,1002285434
13845,2019-09-01 09:59:33.670,0,1109407514
13846,2016-08-02 04:52:21.010,1,1406433435
13847,2014-08-29 16:49:26.840,0,0600010528
13848,2018-04-03 12:10:03.590,0,1205043441
13849,2019-06-08 11:35:50.150,1,1301451247
13850,2018-08-01 13:57:36.350,1,1506885067
13851,2017-06-22 01:14:38.530,1,1410839912
13852,2018-03-29 15:02:54.290,0,1404058859
13853,2020-03-14 13:20:16.340,1,1310484424
13854,2014-10-09 12:17:09.640,0,1500806018
13855,2014-08-12 07:18:58.510,0,1304349607
13856,2019-03-21 11:23:04.450,0,0504062754
13857,2020-07-06 00:31:36.060,0,1402600298
13858,2020-05-24 12:26:57.490,1,0804449345
13859,2013-10-13 10:41:14.580,1,1209318213
13860,2015-02-11 12:17:22.320,1,1307585210
13861,2016-10-12 07:10:19.890,1,1111483826
13862,2014-04-03 00:51:46.480,1,1111737204
13863,2014-01-03 11:31:27.270,1,1304733425
13864,2020-01-01 15:53:37.200,1,0909700588
13865,2017-02-17 13:02:10.020,1,1507735726
13866,2013-07-23 09:56:29.910,0,1407168097
13867,2018-01-31 07:24:42.620,0,0607399431
13868,2018-02-02 21:17:13.120,1,0907036917
13869,2014-05-19 01:36:06.710,0,1303645635
13870,2018-08-23 04:11:43.790,0,1506308194
13871,2019-12-29 13:37:36.400,1,1402179286
13872,2015-09-20 11:48:58.710,0,1306719472
13873,2015-04-26 03:25:29.110,0,1209198627
13874,2017-02-26 23:29:20.430,1,1404069839
13875,2019-03-12 01:27:46.970,0,0910920137
13876,2018-05-23 11:52:40.510,1,1204973628
13877,2015-01-29 23:57:39.300,0,1407151139
13878,2020-10-29 11:45:05.690,1,1405454363
13879,2019-06-10 15:45:30.970,0,1401395396
13880,2017-03-17 13:53:53.630,1,1105696145
13881,2019-07-12 12:14:20.440,1,1307296268
13882,2018-06-23 09:14:49.080,1,1410003236
13883,2014-10-24 20:39:51.220,1,1508918445
13884,2014-10-03 23:39:36.600,0,1405648779
13885,2020-08-14 23:13:18.850,0,1500566576
13886,2018-02-21 09:07:52.520,1,0410121797
13887,2014-06-07 00:09:51.610,1,1303394364
13888,2018-11-25 22:03:05.750,0,0900762533
13889,2015-07-22 12:47:35.170,1,1310906282
13890,2014-04-20 18:36:23.330,1,1401228578
13891,2019-05-10 00:25:04.280,0,1507121731
13892,2015-10-16 13:40:18.920,1,1509615863
13893,2017-01-23 07:36:11.140,1,1507512942
13894,2020-06-06 16:09:23.580,1,0211926319
13895,2018-03-20 19:45:02.860,0,0808584210
13896,2018-12-14 12:37:18.280,1,1304061265
13897,2015-07-16 15:00:01.200,1,1408504562
13898,2019-10-23 12:37:32.840,0,1308629340
13899,2020-09-14 09:54:12.260,1,1402360216
13900,2019-07-22 00:03:03.760,1,1404294092
13901,2019-07-02 21:27:38.400,1,1308852172
13902,2017-07-26 19:32:13.730,1,0610997657
13903,2017-04-27 10:33:56.880,0,1402486890
13904,2014-03-28 07:24:06.360,1,1006460970
13905,2019-08-04 00:19:59.950,0,0709786954
13906,2015-03-14 13:25:39.810,0,1309836677
13907,2016-05-15 11:37:25.170,1,1307548791
13908,2016-06-27 13:50:55.910,1,1103219545
13909,2016-07-30 10:49:22.680,0,1111339175
13910,2017-03-21 19:26:18.010,0,1507994294
13911,2017-08-01 11:25:25.140,1,0801519187
13912,2020-09-06 12:46:30.370,0,1409730082
13913,2014-05-26 20:41:26.520,1,1001492716
13914,2017-07-28 20:47:20.950,1,1100358012
13915,2016-08-02 00:03:01.880,0,1403903182
13916,2019-04-21 21:55:30.820,1,1501263562
13917,2020-06-09 04:11:55.270,0,1412744198
13918,2020-04-01 11:51:50.680,1,1308609713
13919,2020-05-18 16:40:18.350,1,1206880949
13920,2019-12-28 03:54:17.510,1,1308386575
13921,2020-02-16 09:46:38.300,1,0703355916
13922,2020-03-07 09:21:36.880,0,1412917262
13923,2015-12-25 08:29:37.940,0,1302163477
13924,2013-07-10 06:59:43.370,0,1302208842
13925,2020-04-15 03:46:39.510,0,1302905817
13926,2017-08-24 23:57:17.480,1,1108651389
13927,2019-08-28 04:12:47.580,0,1300120710
13928,2015-11-19 11:16:05.530,1,1411255148
13929,2019-12-10 03:44:17.580,1,1502296556
13930,2013-09-07 12:50:28.680,0,1507123427
13931,2016-04-18 20:52:39.300,0,1208765939
13932,2016-04-08 11:20:06.460,0,1403574299
13933,2013-07-27 01:50:53.430,1,1103865240
13934,2020-11-19 15:42:27.210,0,1404133911
13935,2018-09-15 16:26:15.240,0,0907792755
13936,2015-05-28 16:42:06.710,0,1503349412
13937,2014-08-07 22:40:52.190,1,1406357626
13938,2014-01-08 13:15:44.860,0,1505926662
13939,2016-03-01 23:19:36.650,0,0104858370
13940,2018-11-13 09:47:39.040,1,1407892216
13941,2015-03-20 21:30:27.340,0,1412381889
13942,2018-12-10 10:18:55.710,0,1504068813
13943,2015-10-08 11:13:43.060,0,1509555880
13944,2019-05-02 17:21:17.170,0,1008630460
13945,2017-09-19 07:10:58.190,1,1012021564
13946,2019-09-02 11:38:33.920,1,1509043046
13947,2014-11-01 16:58:52.400,1,1000917537
13948,2020-06-27 10:48:50.190,1,1502984964
13949,2017-04-16 16:06:21.690,1,1202784886
13950,2019-11-29 21:49:32.040,0,1509704262
13951,2019-07-07 08:25:23.020,1,1305208752
13952,2016-04-15 03:08:10.530,1,0601231058
13953,2020-06-05 19:57:14.500,1,1402731047
13954,2014-02-28 05:59:54.750,0,1404658948
13955,2020-06-04 14:16:25.460,0,1308424986
13956,2020-04-26 12:06:01.520,0,1410396010
13957,2015-01-12 11:02:35.790,1,1307707285
13958,2017-03-30 03:34:13.510,1,1212732929
13959,2014-12-13 03:37:26.850,0,1511723603
13960,2015-05-22 00:22:42.470,0,1310381661
13961,2016-07-17 09:12:52.240,0,1407042120
13962,2013-12-07 00:21:19.630,0,1212786008
13963,2017-07-19 10:06:38.340,0,1408193661
13964,2016-05-03 21:58:53.990,1,1201475891
13965,2014-05-14 22:33:38.700,0,1503094718
13966,2014-10-05 00:05:18.680,1,1312875781
13967,2020-07-23 10:55:36.940,0,1310290799
13968,2014-07-07 04:58:59.310,0,1510630045
13969,2019-11-13 04:21:05.710,1,1111221743
13970,2014-08-17 07:20:55.170,1,0508743698
13971,2018-02-23 23:14:38.630,0,1105768161
13972,2019-11-11 14:56:10.410,1,0510789131
13973,2017-07-12 12:32:14.020,1,1308537509
13974,2014-12-16 06:52:39.310,1,1507368093
13975,2018-03-21 06:23:50.160,1,1600683973
13976,2014-08-18 23:27:42.590,0,1404457035
13977,2017-11-09 22:07:53.810,1,1102678251
13978,2017-08-24 15:08:20.770,1,1103959401
13979,2016-10-20 23:48:45.180,0,1506960496
13980,2014-01-23 16:08:05.590,0,1502052710
13981,2016-04-04 06:58:25.080,1,1111343727
13982,2020-03-01 17:23:57.390,1,1600369142
13983,2019-08-04 19:09:43.850,1,1501602621
13984,2013-06-22 05:54:45.530,0,1406319461
13985,2015-03-04 04:25:05.670,1,1001627946
13986,2013-06-15 17:44:28.760,0,0907277320
13987,2016-11-02 15:22:51.970,1,1503152168
13988,2020-05-28 19:50:58.680,1,1401721365
13989,2013-11-27 01:26:01.750,0,1204490080
13990,2019-05-22 04:20:13.730,1,1510575644
13991,2013-10-26 05:39:30.910,0,1312810034
13992,2018-05-10 19:06:38.690,1,1406031283
13993,2020-01-27 09:38:18.010,1,1512737327
13994,2014-03-23 22:56:54.180,1,1506269969
13995,2015-10-09 00:34:46.790,1,1404911997
13996,2014-09-23 21:09:07.700,1,0806531056
13997,2014-11-03 00:12:17.360,0,0807254151
13998,2020-06-05 13:14:49.080,1,1510976060
13999,2018-05-30 18:47:38.460,0,1508914327
14000,2016-05-27 07:05:39.510,0,0011566766
14001,2020-02-10 00:42:56.990,1,1509167983
14002,2013-10-07 11:59:53.080,1,1503188093
14003,2014-01-25 06:27:44.480,0,1503338760
14004,2016-02-10 08:45:26.520,1,0805158448
14005,2015-03-17 22:34:53.410,0,1306776829
14006,2020-08-25 17:29:12.610,1,1302324138
14007,2019-10-04 14:35:56.510,0,1004254726
14008,2018-12-01 13:04:35.180,1,0710470326
14009,2016-12-09 23:36:04.600,0,1600559238
14010,2019-03-29 14:48:42.860,1,1400530715
14011,2015-11-27 13:58:07.710,1,1007393324
14012,2018-05-20 19:54:15.020,0,1510142563
14013,2013-11-19 03:45:28.320,1,1502854732
14014,2014-05-01 11:29:21.260,1,1501744204
14015,2020-02-16 17:24:17.390,0,1103376922
14016,2017-05-17 15:48:54.850,0,0409002629
14017,2015-05-05 05:11:35.790,0,0610786060
14018,2017-07-09 04:11:52.800,1,1601418713
14019,2014-08-12 17:33:48.320,1,1501473094
14020,2014-05-11 04:49:09.940,1,0712786673
14021,2018-12-02 08:42:26.710,0,1500075649
14022,2013-08-06 15:04:38.250,0,1406449801
14023,2014-01-20 03:32:57.560,0,1601212387
14024,2013-12-04 00:00:51.980,1,1505082064
14025,2014-04-03 01:41:24.260,0,1010623931
14026,2020-10-16 04:07:59.950,0,1505679495
14027,2020-10-15 05:17:52.410,1,1408762697
14028,2016-09-30 13:35:19.840,1,1509574482
14029,2020-03-09 06:17:52.530,0,1401186238
14030,2016-12-07 09:14:42.450,0,1503971837
14031,2020-10-15 23:15:25.230,0,1502998880
14032,2018-06-06 08:53:04.740,0,1103725675
14033,2020-03-26 20:20:42.310,0,1204934673
14034,2013-11-05 16:43:05.660,0,1510596420
14035,2014-12-14 15:25:08.600,1,1312330585
14036,2015-12-08 18:58:31.990,0,1000849051
14037,2019-07-18 10:56:12.910,0,1601781502
14038,2016-12-04 10:24:17.330,0,1504795126
14039,2019-04-07 07:19:52.130,0,1005167448
14040,2015-07-09 10:55:53.060,0,1106945404
14041,2014-09-12 03:08:32.250,0,1512359639
14042,2018-12-03 02:18:16.800,1,1500481150
14043,2016-11-28 20:14:54.080,1,1307392298
14044,2015-08-31 10:37:18.890,0,0905366535
14045,2016-12-04 14:22:06.010,0,1304972558
14046,2016-06-07 09:45:15.900,0,1507781332
14047,2017-12-01 15:21:10.360,0,1401678323
14048,2019-03-09 22:08:56.740,0,1511975785
14049,2015-02-05 05:32:36.790,1,1603123762
14050,2019-05-24 08:45:51.950,0,1005883833
14051,2020-05-21 15:57:31.920,0,1511342568
14052,2018-04-26 20:00:24.570,0,1510576790
14053,2019-04-05 19:41:00.750,1,1011426009
14054,2017-07-01 13:58:28.520,1,1405359410
14055,2018-06-25 22:23:12.810,0,1508857712
14056,2019-12-16 09:38:18.730,0,1309403736
14057,2020-09-17 08:26:55.530,1,1411595076
14058,2013-08-03 06:26:52.490,0,1505591523
14059,2015-04-21 07:04:02.250,0,0912222963
14060,2015-06-01 18:26:53.460,1,1010388647
14061,2020-11-10 12:11:20.210,1,1401825271
14062,2016-06-15 01:00:36.670,0,1601019944
14063,2019-09-24 06:46:42.650,0,1505571716
14064,2013-06-14 14:21:22.140,0,1603254191
14065,2019-06-13 15:33:17.630,1,1303577045
14066,2018-06-23 05:05:02.970,0,1406556416
14067,2019-02-23 23:33:32.710,1,1409868231
14068,2013-06-25 11:02:22.660,0,1507840355
14069,2020-05-17 20:04:12.660,0,1603024085
14070,2017-08-20 22:25:45.400,1,1511935862
14071,2018-10-31 04:52:41.940,0,1007155844
14072,2019-05-31 18:47:18.470,0,1602726178
14073,2019-04-03 20:52:00.680,1,1104701147
14074,2020-02-04 06:37:55.260,1,1103514247
14075,2020-08-29 01:40:37.690,0,1209409635
14076,2020-12-30 06:24:09.910,0,1412233551
14077,2017-09-07 18:49:44.170,1,1404646219
14078,2019-05-22 16:55:38.670,1,0708003206
14079,2017-12-30 09:38:45.970,1,1601840202
14080,2018-10-26 15:56:08.360,0,1108862261
14081,2016-04-26 12:46:49.590,0,1603441089
14082,2015-01-18 07:08:55.660,1,1300559182
14083,2015-02-05 08:02:43.040,0,1312358782
14084,2014-03-28 21:32:00.580,0,0700257461
14085,2017-07-18 17:17:10.540,0,1403630259
14086,2015-12-02 03:15:00.660,0,1504256197
14087,2020-03-02 13:12:03.990,1,1405047634
14088,2016-03-07 06:22:13.780,0,1000990952
14089,2016-05-12 18:19:52.860,0,1212049866
14090,2015-12-30 05:46:49.880,1,1401310187
14091,2016-03-22 10:31:36.470,1,1011095701
14092,2019-05-27 04:29:20.420,1,1406609087
14093,2015-01-26 03:20:15.070,0,1307157493
14094,2017-04-17 12:52:58.660,1,1402105406
14095,2015-08-28 22:44:32.860,0,1010763703
14096,2019-03-30 02:07:55.590,0,1508413997
14097,2020-03-10 19:31:34.150,1,1312808809
14098,2016-11-26 05:53:31.940,1,1501404665
14099,2017-03-19 19:04:01.260,1,1503484500
14100,2019-06-14 09:17:03.040,1,1501647409
14101,2018-04-14 10:11:43.190,1,1201039710
14102,2017-11-18 04:18:47.690,1,1207567118
14103,2019-10-23 02:04:44.080,1,1304026201
14104,2018-06-17 07:06:51.400,1,1602639561
14105,2014-01-03 03:53:10.000,0,1203976994
14106,2014-06-02 21:10:13.440,0,1203708747
14107,2020-01-23 23:08:23.900,1,1606233800
14108,2020-03-01 13:03:05.490,1,1401451074
14109,2017-11-02 12:17:50.840,1,1601805915
14110,2018-06-26 15:59:02.900,1,0609196203
14111,2015-09-19 14:48:34.550,0,1406735592
14112,2014-10-08 15:31:16.850,1,1212865613
14113,2016-08-03 20:48:06.520,1,1410717323
14114,2017-06-25 15:07:53.900,0,1512630242
14115,2020-02-05 05:40:03.880,0,1405110180
14116,2019-04-05 05:02:24.540,0,1604322529
14117,2014-10-20 16:57:53.630,1,1510599548
14118,2018-12-08 09:14:42.070,0,1504173968
14119,2016-11-26 21:04:11.610,0,1400453132
14120,2016-12-22 12:18:16.970,1,1601247879
14121,2019-04-22 15:52:58.990,1,1605762580
14122,2016-05-30 17:11:18.930,1,1101674410
14123,2018-02-12 16:42:29.810,0,0908813072
14124,2017-10-29 14:17:22.780,1,1403446772
14125,2014-11-10 11:54:08.920,0,1303374856
14126,2020-06-06 00:23:21.530,0,1304928068
14127,2017-10-15 15:27:03.400,1,1311077244
14128,2015-05-29 07:59:02.010,0,1603801055
14129,2017-11-18 07:53:22.400,1,0704106614
14130,2014-11-11 23:32:42.100,1,1602037656
14131,2014-04-02 10:52:35.760,1,1405223845
14132,2014-03-24 12:56:12.230,0,1606942342
14133,2015-08-14 21:51:37.410,0,1200987824
14134,2019-07-19 00:21:42.940,1,1508426538
14135,2013-12-24 05:44:25.170,1,1407839554
14136,2019-06-09 08:28:01.900,1,1511718733
14137,2016-03-28 05:04:11.580,1,0802838413
14138,2017-08-21 00:55:51.640,1,1408871386
14139,2013-09-04 17:38:50.570,0,1204800653
14140,2016-07-27 20:06:57.100,0,1510767532
14141,2016-11-08 04:06:36.770,0,1510334851
14142,2013-06-13 00:08:58.490,1,1006320775
14143,2019-05-05 18:04:22.950,1,1010877090
14144,2018-11-17 02:20:49.960,0,1402684191
14145,2013-09-21 14:58:15.320,0,0805194304
14146,2014-11-24 19:00:19.610,0,1310765690
14147,2016-04-03 07:41:13.890,0,1411218799
14148,2018-08-02 12:12:21.170,0,1505714011
14149,2018-03-13 07:12:54.780,0,1504176907
14150,2017-05-25 17:42:08.320,0,1412578925
14151,2017-11-19 09:10:01.950,1,1412493530
14152,2014-09-13 10:16:52.070,0,1606907102
14153,2020-12-30 08:49:20.330,1,1511854281
14154,2013-09-07 06:45:44.290,0,1510256458
14155,2013-08-03 17:24:04.050,0,1509672442
14156,2015-04-26 17:00:24.260,1,1012576477
14157,2020-10-05 11:36:17.890,1,0904356028
14158,2015-06-05 11:47:21.300,0,1504121756
14159,2017-01-16 19:12:42.470,1,0300623491
14160,2014-07-30 03:29:48.470,1,1311422283
14161,2017-08-18 05:43:10.040,0,1009983132
14162,2018-02-06 15:09:21.880,0,1508370016
14163,2015-09-24 05:09:43.090,0,1602372698
14164,2016-06-02 12:45:08.740,1,1402195661
14165,2017-09-05 05:06:27.140,0,1608293737
14166,2014-12-08 01:52:22.310,1,1607299638
14167,2020-02-24 17:39:39.450,0,1506569399
14168,2018-01-16 20:26:23.590,0,1511157811
14169,2016-12-12 09:23:28.720,1,1104130634
14170,2014-02-07 21:12:01.980,1,1002254454
14171,2016-06-18 23:58:12.960,0,0702909056
14172,2018-03-01 16:02:01.990,0,1400732266
14173,2018-09-14 15:35:51.490,0,0600040855
14174,2013-10-12 00:57:14.500,1,1400031585
14175,2013-07-26 08:11:40.200,0,1207601384
14176,2019-04-21 15:44:00.490,1,1603005048
14177,2018-01-25 23:06:55.980,1,0806887188
14178,2020-03-28 14:21:39.850,1,1606882399
14179,2017-07-19 23:19:07.450,1,1204066688
14180,2020-12-16 16:53:49.320,1,0906006129
14181,2017-08-14 16:42:07.630,0,1506112280
14182,2020-03-15 03:14:42.230,1,1402921002
14183,2018-03-18 00:46:07.230,0,1408946720
14184,2013-12-05 14:11:14.080,1,1512454346
14185,2017-12-23 14:22:40.150,0,1508286662
14186,2020-07-20 00:35:43.690,1,1407853870
14187,2014-03-25 04:06:51.900,1,1310537651
14188,2015-05-19 15:05:53.120,0,1302454797
14189,2019-05-27 06:57:38.880,1,1602162541
14190,2019-08-30 12:44:00.920,1,1509220486
14191,2019-09-03 20:51:44.010,1,1005375661
14192,2014-04-04 17:16:50.280,1,1503024621
14193,2014-01-14 05:43:09.160,0,1603556040
14194,2020-02-06 14:09:02.110,0,0703365354
14195,2019-12-10 14:23:47.060,1,1300993317
14196,2019-10-02 12:57:14.890,0,1602503282
14197,2018-09-19 18:59:15.410,1,1211976781
14198,2016-05-14 05:19:14.210,1,1409817684
14199,2014-08-23 21:14:22.810,0,1604211205
14200,2019-10-15 13:05:53.010,0,1512390328
14201,2015-10-01 01:20:40.160,1,1408573352
14202,2019-03-18 11:14:50.310,1,1602057941
14203,2015-01-31 02:48:52.450,0,1509368790
14204,2017-07-15 10:00:52.800,0,1600157587
14205,2014-05-18 17:43:55.360,0,1412229029
14206,2020-09-19 17:07:59.970,0,1602887853
14207,2016-12-29 18:41:00.590,1,1402111901
14208,2020-08-30 07:52:05.820,1,1206504690
14209,2013-07-24 22:34:04.080,1,1501731249
14210,2015-04-15 01:40:03.570,0,1407192776
14211,2018-03-31 17:53:28.280,0,1502678540
14212,2013-12-19 21:14:38.040,1,1108708271
14213,2018-11-16 12:28:13.850,1,0807403373
14214,2017-01-31 02:18:53.160,1,1509101943
14215,2017-12-15 10:47:40.840,1,1512173339
14216,2018-06-05 02:28:27.810,0,1011659677
14217,2020-11-21 14:23:14.650,0,1601884501
14218,2015-03-31 14:58:29.000,1,0600785778
14219,2019-06-10 22:22:28.590,0,0406011485
14220,2018-02-16 04:30:43.460,1,1410160413
14221,2014-02-24 21:45:30.400,0,1303412200
14222,2018-03-20 02:33:46.330,0,1411092772
14223,2019-08-23 13:28:44.710,1,1604668553
14224,2018-04-14 20:39:27.800,0,1502466417
14225,2015-06-07 00:20:17.970,1,1212797826
14226,2015-08-27 06:41:22.670,0,1101109305
14227,2017-07-28 10:18:52.820,1,1401378046
14228,2019-08-09 01:26:49.390,0,1407962953
14229,2014-11-02 10:33:27.450,1,1401898827
14230,2014-10-24 19:14:25.310,0,0904866144
14231,2014-01-11 20:44:45.070,0,1303973626
14232,2015-02-23 17:47:41.770,0,0303466050
14233,2019-01-15 17:07:17.030,1,1602975591
14234,2018-10-05 10:13:14.450,0,1510658791
14235,2018-08-28 15:33:09.160,0,1608524492
14236,2019-05-30 05:27:17.330,0,0602849713
14237,2018-07-26 00:25:49.780,1,1509637325
14238,2014-02-12 14:45:14.420,1,1410216745
14239,2020-07-19 20:27:18.730,0,1408048022
14240,2018-04-04 21:14:40.190,1,1608507822
14241,2016-12-31 05:54:43.100,1,1511579682
14242,2014-07-25 20:14:46.080,0,1509414374
14243,2015-04-06 16:31:49.030,0,1412777253
14244,2017-07-24 05:17:35.310,0,1404768427
14245,2014-11-10 18:50:32.640,1,1111903530
14246,2019-02-24 23:37:05.970,0,1511435805
14247,2016-05-19 04:48:36.440,0,1508182804
14248,2017-12-14 03:24:16.010,1,1604128433
14249,2015-08-04 03:21:21.260,0,1408918791
14250,2014-12-17 11:55:19.240,1,1401041860
14251,2019-11-10 22:34:00.240,1,1412454282
14252,2016-12-01 04:00:46.400,1,1304822988
14253,2017-12-04 06:56:45.620,0,0303820993
14254,2017-07-07 16:43:39.360,0,1406540440
14255,2019-01-30 15:20:22.600,0,1401578421
14256,2018-07-13 22:46:53.830,0,1011903716
14257,2020-07-25 21:46:05.600,0,1112272548
14258,2017-10-18 06:09:24.660,0,1607615322
14259,2015-07-21 09:40:34.830,1,1501772081
14260,2019-09-22 11:02:32.690,1,1210396069
14261,2016-08-04 06:49:07.140,1,1011510374
14262,2018-05-23 17:14:11.200,1,1210531530
14263,2019-04-09 21:18:38.370,1,1606227428
